id,source_row,store_name,naver_place_name,category,address,naver_road_address,first_image,naver_url
2020918399,2,오늘은샐러드,오늘은샐러드,"다이어트,샐러드",13493) 경기도 성남시 분당구 판교역로 240 (삼평동) 지하 1층,경기 성남시 분당구 판교역로 240 A동 B-120-1호 오늘은샐러드,https://ldb-phinf.pstatic.net/20260317_50/1773732054660OshDc_JPEG/20260317_161744.jpg,https://m.place.naver.com/place/2020918399/menu/list
1601851950,205,올레 샐러드,올레샐러드,"다이어트,샐러드","13494) 경기도 성남시 분당구 대왕판교로 660 지하1층 비128-5호(삼평동, 유스페이스1)",경기 성남시 분당구 대왕판교로 660 지하1층 비128-5호,https://ldb-phinf.pstatic.net/20250615_270/1749971559338vgeQ9_PNG/%BA%CE%C3%A4%BB%EC%BD%BA%C5%D7%C0%CC%C5%A9%BB%F8%B7%AF%B5%E5_%B4%A9%B3%A2.png,https://m.place.naver.com/place/1601851950/menu/list
1002112328,105,투고샐러드(판교유스페이스점),투고샐러드 판교유스페이스점,"다이어트,샐러드","13494) 경기도 성남시 분당구 대왕판교로 660 2층 230호(삼평동, 유스페이스1)",경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 2층 230,https://ldb-phinf.pstatic.net/20230312_191/1678630666064Bmo9C_JPEG/1.%B8%F1%BB%EC.jpg,https://m.place.naver.com/place/1002112328/menu/list
1846092327,280,프레퍼스다이어트푸드(판교점),프레퍼스 다이어트 푸드 판교점,"다이어트,샐러드",13494) 경기도 성남시 분당구 판교역로 231 (삼평동) 1층 109호,경기 성남시 분당구 판교역로 231 1층 109호,https://ldb-phinf.pstatic.net/20260224_233/1771927673471lO1VF_PNG/%C4%A1%C5%B2_%C7%C3%B7%B9%C0%CC%C6%AE.png,https://m.place.naver.com/place/1846092327/menu/list
1398997099,101,훅트포케(판교점),훅트포케 판교점,"다이어트,샐러드",13530) 경기도 성남시 분당구 판교역로 145 2층 224호,경기 성남시 분당구 판교역로 145 알파리움2단지 2층 224호,https://ldb-phinf.pstatic.net/20260325_126/1774417053333tCdP9_JPEG/1.%BF%C0%B8%AE%C1%F6%B3%CE_%C2%FC%C4%A1_%C6%F7%C4%C9.jpg,https://m.place.naver.com/place/1398997099/menu/list
2011867277,233,샐러드SLB(판교역점)_KIOSK,SLB샐러드 판교역점,"다이어트,샐러드",13529) 경기도 성남시 분당구 판교역로 152 B1층 일부,경기 성남시 분당구 판교역로 152 지하1층 SLB샐러드 판교역점,https://ldb-phinf.pstatic.net/20251215_250/1765783526932Fx3FS_JPEG/%C4%A1%C1%EE%BA%CE%C3%A4%BB%EC%BD%BA%C5%D7%B3%A2%C6%F7%C4%C9%C7%D1%BB%F31.jpg,https://m.place.naver.com/place/2011867277/menu/list
1457005752,15,닭갈비야,닭갈비야,닭갈비,"13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 2동 B층 114호(삼평동, 유스페이스2)",경기 성남시 분당구 대왕판교로 670 B동 지하1층 114호,https://ldb-phinf.pstatic.net/20220614_168/1655195953098VeJqG_JPEG/%C4%A1%C1%EE%B4%DF%B0%A5%BA%F1_02.jpg,https://m.place.naver.com/place/1457005752/menu/list
1901521234,392,오투닭갈비부대찌개(판교점),오투닭갈비&부대찌개 판교테크노벨리점,닭갈비,"13494) 경기 성남시 분당구 대왕판교로 670 삼평동, 유스페이스2 223호",경기 성남시 분당구 대왕판교로 670 유스페이스2,,https://m.place.naver.com/place/1901521234/menu/list
747745398,225,(주)엔바이콘 하림닭요리,하림닭요리 판교점,닭볶음탕,13487) 경기도 성남시 분당구 대왕판교로645번길 36,경기 성남시 분당구 대왕판교로645번길 36 ns별관 B1,https://ldb-phinf.pstatic.net/20250605_294/1749103640297ueD9L_JPEG/%B4%DF%B1%B8%C0%CC%B8%F0%B5%D2%C7%D1%C6%C7.jpg,https://m.place.naver.com/place/747745398/menu/list
1483551001,347,키친쥰_KIOSK,키친쥰,덮밥,12364) 경기도 성남시 분당구 판교역로 230 (삼평동) 삼환하이펙스 B 동 지하1층103호,경기 성남시 분당구 판교역로 230 비동 1층 B103호,https://ldb-phinf.pstatic.net/20231126_226/170099831638982GJE_JPEG/ajj.jpg,https://m.place.naver.com/place/1483551001/menu/list
734377177,223,본도시락(판교테크노밸리점),본도시락 판교테크노밸리점,"도시락,컵밥",13493) 경기도 성남시 분당구 판교역로 230 삼환하이펙스 B동 지1층 B109호,경기 성남시 분당구 판교역로 230 삼환하이펙스 B동 제지1층 109호,https://ldb-phinf.pstatic.net/20250324_231/1742822090175aM7v8_JPEG/%C5%B0%BF%C0%BD%BA%C5%A9_500x500.jpg,https://m.place.naver.com/place/734377177/menu/list
33606166,187,서호돈가스(판교H스퀘어점),서호돈가스,돈가스,13494) 경기 성남시 분당구 판교역로 231 에이치스퀘어 에스동 1층 124호,경기 성남시 분당구 판교역로 231 에이치스퀘어 에스동 124호,https://ldb-phinf.pstatic.net/20200207_267/1581007339789WgMJb_JPEG/GEuNEoj5pC6TRQb1Zo8jHpX9.jpg,https://m.place.naver.com/place/33606166/menu/list
1375254271,236,야미카츠(본점),야미카츠 파미어스몰 판교점,돈가스,"13449) 경기 성남시 수정구 대왕판교로 815 1층 106호(시흥동, 판교창조경제밸리)",경기 성남시 수정구 대왕판교로 815 파미어스몰 기업지원허브상가동 106호,https://ldb-phinf.pstatic.net/20240817_96/17238844054774Mayb_JPEG/IMG_1272.jpeg,https://m.place.naver.com/place/1375254271/menu/list
1868385730,84,예술 작품을 빚다 비즐,예술작품을 빚다 비즐돈까스,돈가스,13494) 경기도 성남시 분당구 판교역로 231 (삼평동) H스퀘어 S동 1층 126호,경기 성남시 분당구 판교역로 231 S동 1층 126호 예술작품을 빚다 비즐돈카츠,https://ldb-phinf.pstatic.net/20250505_280/1746413940996pxCqn_JPEG/%B5%EE%BD%C94.JPG,https://m.place.naver.com/place/1868385730/menu/list
2002594093,45,이소정카츠(판교점),이소정카츠 판교점,돈가스,13494) 경기도 성남시 분당구 판교역로 231 (삼평동) 에스동 지하1층 B110호,경기 성남시 분당구 판교역로 231 H스퀘어 S동 지하1층 B110호,https://ldb-phinf.pstatic.net/20251029_191/1761712170340j3HBs_JPEG/10.%B7%CE%BD%BA%C4%AB%C3%F7__%C1%A4%BD%C4_01.jpg,https://m.place.naver.com/place/2002594093/menu/list
1772691699,213,매콤돈가스칡냉면(판교점),포크포크,돈가스,"13494) 경기도 성남시 분당구 대왕판교로 670 유스페이스2,지하1층B104호",경기 성남시 분당구 대왕판교로 670,,https://m.place.naver.com/place/1772691699/menu/list
1839706812,165,하즈벤(판교역)_QR,하즈벤 판교점,돈가스,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 1층 1002호,경기 성남시 분당구 판교역로 136 1층 1002호,https://ldb-phinf.pstatic.net/20240808_78/1723112285585cjjut_JPEG/%C1%A6%C1%D6%C8%E6%B5%C5%C1%F6%B5%B7%B0%A1%C3%F7.jpg,https://m.place.naver.com/place/1839706812/menu/list
1673607487,338,효카츠,효카츠,돈가스,"13493) 경기도 성남시 분당구 판교역로 240 B113호(삼평동, 삼환하이펙스A동)",경기 성남시 분당구 판교역로 240 삼환하이펙스A동 B113호,https://ldb-phinf.pstatic.net/20230717_65/1689550682623wYYlN_JPEG/IMG_2394.jpeg,https://m.place.naver.com/place/1673607487/menu/list
1440803175,368,동그리 솥뚜껑 삼겹살(유스페이스점),동그리 솥뚜껑 삼겹살 판교테크노밸리 유스페이스점,돼지고기구이,13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) A동 203호,경기 성남시 분당구 대왕판교로 660 A동 2층 203호,https://ldb-phinf.pstatic.net/20250513_279/1747121123367bd4Yl_JPEG/98cd3eb685e1c59622ad3b9ff0d0790d.jpg,https://m.place.naver.com/place/1440803175/menu/list
31004528,169,새마을식당(판교점),새마을식당 판교점,돼지고기구이,13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 215호,경기 성남시 분당구 대왕판교로 670 2층 새마을식당 숯불구이전문점,https://ldb-phinf.pstatic.net/20260522_114/1779429773575XfTNA_JPEG/%BB%F5%B8%B6%C0%BB%BD%C4%B4%E7_%C5%C2%BA%ED%B8%B4_%B8%DE%B4%BA%C0%CC%B9%CC%C1%F6_800x600px_%BF%AD%C5%BA%BA%D2%B0%ED%B1%E2%28%B1%E2%BA%BB%B8%C0%29.jpg,https://m.place.naver.com/place/31004528/menu/list
2013586609,20,여의도미나리삼겹(판교직영점),여의도미나리삼겹 판교직영점,돼지고기구이,13524) 경기도 성남시 분당구 대왕판교로606번길 45 (삼평동) 2층 205호,경기 성남시 분당구 대왕판교로606번길 45 2층 205호,https://ldb-phinf.pstatic.net/20251130_67/1764504796614vA8lf_JPEG/KakaoTalk_20251130_205505866_03.jpg,https://m.place.naver.com/place/2013586609/menu/list
36603388,267,오너쉐프,오너쉐프 판교점,돼지고기구이,463400) 경기도 성남시 분당구 대왕판교로 670 .B111호 유스페이스2,경기 성남시 분당구 대왕판교로 670 유스페이스2 지하1층,https://ldb-phinf.pstatic.net/20230314_54/1678795963295rvVEQ_JPEG/20221125_194151.jpg,https://m.place.naver.com/place/36603388/menu/list
1325392813,329,원조부안집(판교직영점),원조부안집 판교직영점,돼지고기구이,13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 2층 214호,경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 214호,https://ldb-phinf.pstatic.net/20230628_203/1687924392835YxOoX_JPEG/KakaoTalk_20230523_105201662_01.jpg,https://m.place.naver.com/place/1325392813/menu/list
1289073820,112,일로집(판교직영점),일로집 판교직영점,돼지고기구이,"13524) 경기 성남시 분당구 판교역로192번길 14-1, 1층 105호 (삼평동, 판교예미지)",경기 성남시 분당구 판교역로192번길 14-1 판교예미지 1층 105호 일로집 판교직영점,https://ldb-phinf.pstatic.net/20240417_170/1713339783660In16k_JPEG/%C1%A6%B8%F1%C0%BB-%C0%D4%B7%C2%C7%D8%C1%D6%BC%BC%BF%E4_-001.jpg,https://m.place.naver.com/place/1289073820/menu/list
1593577547,4,화포식당(판교점),화포식당 판교점,돼지고기구이,13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 2층 240호,경기 성남시 분당구 대왕판교로 660 2층 240호,https://ldb-phinf.pstatic.net/20211203_204/1638516536075JUli0_JPEG/33.jpg,https://m.place.naver.com/place/1593577547/menu/list
1892494826,214,마라공방(판교점),마라공방 판교점,마라탕,13524) 경기도 성남시 분당구 판교역로192번길 12 2층 206호,경기 성남시 분당구 판교역로192번길 12 2층,https://ldb-phinf.pstatic.net/20191007_55/15704350222718ITfX_JPEG/peGJRLnq5Y3LsGu8enFbsqzI.jpg,https://m.place.naver.com/place/1892494826/menu/list
2046937147,157,더 타코부스 분당판교역점,더타코부스 분당판교역점,"멕시코,남미음식",13525) 경기도 성남시 분당구 대왕판교로606번길 58 (삼평동) 1층 65호,경기 성남시 분당구 대왕판교로606번길 58 판교푸르지오월드마크 1-65호,https://ldb-phinf.pstatic.net/20260108_184/1767834124506qMrlH_JPEG/%BF%C3%B9%CC%C6%AE_%C6%C4%C8%F7%C5%B8_%BA%ED%B7%A2_%C6%BC%BF%C0%B4%F5.jpg,https://m.place.naver.com/place/2046937147/menu/list
1273523273,286,베어스타코(판교점)_KIOSK,베어스타코 판교점,"멕시코,남미음식",13494) 경기 성남시 분당구 판교역로 231 B1층 B116호,경기 성남시 분당구 판교역로 231 에스동 지하 1층 116호,https://ldb-phinf.pstatic.net/20221227_247/1672147073461sVlYg_JPEG/985EEC6B-A6DA-419D-BF8E-62F33A9E9436.jpeg,https://m.place.naver.com/place/1273523273/menu/list
2034609334,59,엘까르니따스(판교점),엘까르니따스 판교점,"멕시코,남미음식","13530) 경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지) 라스트리트 2동 2층",경기 성남시 분당구 판교역로 145 알파리움타워 2동 2층 223호,https://ldb-phinf.pstatic.net/20260605_117/1780628236425ai402_JPEG/IMG_9265.jpg,https://m.place.naver.com/place/2034609334/menu/list
1193434429,246,현대백화점(판교점),이터스멕시칸 현대백화점 판교점,"멕시코,남미음식",13529) 경기도 성남시 분당구 판교역로146번길 20(백현동),경기 성남시 분당구 판교역로146번길 20 지하1층,https://ldb-phinf.pstatic.net/20230915_64/1694777659767QQ32C_JPEG/%C4%DE%BA%B8%C7%C3%B7%A1%C5%CD.jpg,https://m.place.naver.com/place/1193434429/menu/list
1525289234,172,쿠차라(판교카카오점),쿠차라 판교카카오점,"멕시코,남미음식",13529) 경기도 성남시 분당구 판교역로 166 카카오 1층9호,경기 성남시 분당구 판교역로 166 카카오아지트 1층,https://ldb-phinf.pstatic.net/20260129_197/1769661393762Qbz6Q_PNG/%BF%C3%B9%CC%C6%AE%C5%B8%C4%DA.png,https://m.place.naver.com/place/1525289234/menu/list
38484174,367,타코익스체인지_KIOSK,타코익스체인지,"멕시코,남미음식",13493) 경기 성남시 분당구 판교역로 240 지하1층 B122-1호 (삼환하이펙스A동),경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 122-1호,https://ldb-phinf.pstatic.net/20250317_238/1742181253653PS5zW_JPEG/IMG_1569.jpeg,https://m.place.naver.com/place/38484174/menu/list
1625598346,209,불고기 온소반(판교본점),불고기 온소반 판교점,"백반,가정식",463400) 경기도 성남시 분당구 판교역로 240 삼환하이펙스A동 지하 105호,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층,https://ldb-phinf.pstatic.net/20241104_78/17307143025414jhgM_JPEG/%B8%B6%B4%C3%BC%D2%B0%A5%BA%F1%BB%EC%BA%D2%B0%ED%B1%E2.jpg,https://m.place.naver.com/place/1625598346/menu/list
1289308630,231,집밥맛있다,집밥맛있다,"백반,가정식","13494) 경기도 성남시 분당구 대왕판교로 660 지하1층 128-2호(삼평동, 유스페이스1)",경기 성남시 분당구 대왕판교로 660 지하1층 128-2호,https://ldb-phinf.pstatic.net/20251127_171/1764207265264UTV8R_JPEG/1000016276.jpg,https://m.place.naver.com/place/1289308630/menu/list
33510731,142,토속상황삼계탕,토속상황삼계탕,"백숙,삼계탕",13494) 경기도 성남시 분당구 대왕판교로 670 225호 유스페이스2,경기 성남시 분당구 대왕판교로 670 유스페이스2(동) 2층 225호,https://ldb-phinf.pstatic.net/20230622_249/1687419836359hbMVK_JPEG/20230607_182042.jpg,https://m.place.naver.com/place/33510731/menu/list
1755828328,130,판교한방삼계탕,판교한방삼계탕,"백숙,삼계탕","13529) 경기도 성남시 분당구 판교역로 152 지하1층 B1-7호 B1-8호(백현동, 알파돔타워)",경기 성남시 분당구 판교역로 152 알파돔타워 B1층 107호 판교한방삼계탕,https://ldb-phinf.pstatic.net/20240311_180/1710163421012uXbsz_JPEG/KakaoTalk_20240311_222311246.jpg,https://m.place.naver.com/place/1755828328/menu/list
1000106291,354,르 메콩,르메콩,베트남음식,"13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동, 유스페이스2) B동 218호",경기 성남시 분당구 대왕판교로 670 유스페이스2 218호,https://ldb-phinf.pstatic.net/20240411_165/1712808078460kuGzp_JPEG/1000001444.jpg,https://m.place.naver.com/place/1000106291/menu/list
1883977562,173,마마문스(판교본점),마마문스 판교본점,베트남음식,"13530) 경기 성남시 분당구 판교역로 145 백현동, 알파리움2단지, 2층",경기 성남시 분당구 판교역로 145 라스트리트 2층 215호,,https://m.place.naver.com/place/1883977562/menu/list
35720048,77,반포식스(판교역점),반포식스 판교역점,베트남음식,13524) 경기도 성남시 분당구 판교역로192번길 12 (삼평동) 2층,경기 성남시 분당구 판교역로192번길 12 2층,https://ldb-phinf.pstatic.net/20240216_3/17080779311798diAc_PNG/%B9%DD%C6%F7%BD%C4%BD%BA_%BD%D2%B1%B9%BC%F6.png,https://m.place.naver.com/place/35720048/menu/list
1880930916,266,(주)엔바이콘 아시안퀴진똠,아시안퀴진 똠 판교점,베트남음식,13487) 경기 성남시 분당구 대왕판교로645번길 36 삼평동,경기 성남시 분당구 대왕판교로645번길 36 NS홈쇼핑별관 지하1층,https://ldb-phinf.pstatic.net/20260515_266/1778816189829hqgfX_JPEG/KakaoTalk_20260515_123524618_02.jpg,https://m.place.naver.com/place/1880930916/menu/list
1667443269,92,헤이준쌀국수 판교알파돔점,헤이준쌀국수 판교알파돔점,베트남음식,13529) 경기도 성남시 분당구 판교역로 152 2층 10호,경기 성남시 분당구 판교역로 152 알파돔타워 2층,https://ldb-phinf.pstatic.net/20221116_279/1668558958336UpgY2_JPEG/16_%B9%DD%BD%EA%BF%C0.jpg,https://m.place.naver.com/place/1667443269/menu/list
1777167474,122,홍호아(판교점)_KIOSK,홍호아 판교점,베트남음식,13494) 경기 성남시 분당구 판교역로 231 H스퀘어 S동 B1층 114호(삼평동),경기 성남시 분당구 판교역로 231 H스퀘어 S동 B1층 114호,https://ldb-phinf.pstatic.net/20231023_149/1698050858724TNyIo_JPEG/%BD%D2%B1%B9%BC%F6-%BE%E7%C1%F6%BD%D2%B1%B9%BC%F6.jpg,https://m.place.naver.com/place/1777167474/menu/list
2020039118,25,행복청국장보리밥,행복청국장보리밥,보리밥,"13493) 경기도 성남시 분당구 판교역로 240 (삼평동) 지하1층 B-101호(삼평동,삼환하이펙스A동)",경기 성남시 분당구 판교역로 240 지하1층 B-101호,https://ldb-phinf.pstatic.net/20251126_62/1764167421600Pjga9_JPEG/Screenshot_20251111_095016_Coupang_Eats%281%29.jpg,https://m.place.naver.com/place/2020039118/menu/list
38018569,299,현복집(판교점),현복집 판교점,복어요리,"13530) 경기 성남시 분당구 대왕판교로606번길 10 백현동, 알파리움1단지 2층",경기 성남시 분당구 대왕판교로606번길 10 알파리움타워 1동 2층,,https://m.place.naver.com/place/38018569/menu/list
33124222,203,고봉민김밥인(분당판교점),고봉민김밥인 분당판교점,분식,"13525) 경기도 성남시 분당구 대왕판교로606번길 58 1층 1-87호(삼평동, 판교푸르지오월드마크)",경기 성남시 분당구 대왕판교로606번길 58 판교푸르지오월드마크,https://ldb-phinf.pstatic.net/20260529_155/1780042130868Dcsem_JPEG/%B1%D7%B8%B0%B1%E8%B9%E4.jpg,https://m.place.naver.com/place/33124222/menu/list
1454815736,200,엽기떡볶이(동판교점)(오더),동대문엽기떡볶이 동판교점,분식,13524) 경기도 성남시 분당구 판교역로192번길 22(삼평동) 2층 204호,경기 성남시 분당구 판교역로192번길 22 효성해링턴타워 2층 204호 동대문엽기떡볶이,https://ldb-phinf.pstatic.net/20211102_265/16358407472737ORc6_PNG/ihgGZorYnlBBhIMmN2pn5UED.png,https://m.place.naver.com/place/1454815736/menu/list
1899169728,374,상아김밥(판교점),상아김밥 판교점,분식,13494) 경기도 성남시 분당구 판교역로 235 (삼평동) 1층,경기 성남시 분당구 판교역로 235 H스퀘어 N동 1층 116호,https://ldb-phinf.pstatic.net/20260513_186/1778652274749srabh_JPEG/IMG_1465.jpg,https://m.place.naver.com/place/1899169728/menu/list
1664765639,344,신전떡볶이(삼평점),신전떡볶이 삼평점,분식,"13525) 경기 성남시 분당구 대왕판교로606번길 58 삼평동, 판교푸르지오월드마크",경기 성남시 분당구 대왕판교로606번길 58 1층 101호,https://ldb-phinf.pstatic.net/20210903_222/1630653123273itjFE_JPEG/8EDJeN0_7haOC5NFD9SCBw3G.jpg,https://m.place.naver.com/place/1664765639/menu/list
1345768112,371,정직유부(판교점)_KIOSK,정직유부 판교점,분식,13524) 경기 성남시 분당구 대왕판교로606번길 31  1층 123호(삼평동),경기 성남시 분당구 대왕판교로606번길 31 1층 123호(삼평동),https://ldb-phinf.pstatic.net/20231201_120/1701388890533hkJlJ_JPEG/%BD%C3%B1%D7%B4%CF%C3%B38%C1%BE%B8%F0%B5%D2%BC%BC%C6%AE.jpg,https://m.place.naver.com/place/1345768112/menu/list
37853353,185,청년다방(판교테크노밸리점),청년다방 판교테크노밸리점,분식,"13494) 경기 성남시 분당구 대왕판교로 660, 2층 206호 삼평동, 유스페이스1",경기 성남시 분당구 대왕판교로 660 유스페이스1 A동 206호,https://ldb-phinf.pstatic.net/20160427_174/1461756230904JVi3U_GIF/e45247c8-477b-4c41-9bbc-2474475fa66a.gif,https://m.place.naver.com/place/37853353/menu/list
1073903416,234,토마토김밥 판교역점,토마토김밥 판교역점,분식,13529) 경기도 성남시 분당구 판교역로 136 지하2층,경기 성남시 분당구 판교역로 136 B2 2128호,https://ldb-phinf.pstatic.net/20250624_210/17507550592943xQY6_JPEG/%B4%F5%BA%ED%C4%A1%C1%EE%C1%D6%B8%D4%B9%E4_%B4%A9%B3%A2%28%B0%ED%BC%D2%29.jpg,https://m.place.naver.com/place/1073903416/menu/list
1128796253,88,그랑샌드,그랑샌드,샌드위치,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 그린존  B1111호 (힐스테이트판교역),"경기 성남시 분당구 판교역로 136 B1111호 (백현동, 힐스테이트판교역)",https://ldb-phinf.pstatic.net/20250729_112/1753774173395KAdnq_JPEG/IMG_1051-EDIT.jpg,https://m.place.naver.com/place/1128796253/menu/list
1383469633,242,써브웨이(판교역점),써브웨이 판교역점,샌드위치,"13525) 경기도 성남시 분당구 대왕판교로606번길 58 (삼평동) 1층 1-02,03,45,46호",경기 성남시 분당구 대왕판교로606번길 58,https://ldb-phinf.pstatic.net/20260531_150/1780237509440IWbac_JPEG/%B3%D7%C0%CC%B9%F6_%BD%BA%B8%B6%C6%AE%C7%C3%B7%B9%C0%CC%BD%BA_%BD%BA%C5%D7%C0%CC%C5%A9%B8%D3%BD%AC%B7%EB.jpg,https://m.place.naver.com/place/1383469633/menu/list
1086988618,389,써브웨이(판교테크노밸리점),써브웨이 판교테크노밸리점,샌드위치,13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 1층 119호,경기 성남시 분당구 대왕판교로 670 1층 119호,https://ldb-phinf.pstatic.net/20250401_64/1743470013072ITuJS_JPEG/1000074876.jpg,https://m.place.naver.com/place/1086988618/menu/list
1536092704,202,퀴즈노스(판교테크노밸리점),퀴즈노스 판교테크노밸리점,샌드위치,"13494) 경기도 성남시 분당구 대왕판교로 660 111호, 112호(삼평동, 유스페이스1)",경기 성남시 분당구 대왕판교로 660 111호/112호,https://ldb-phinf.pstatic.net/20240215_294/1707960378859pmjSb_JPEG/01.%BF%A1%B1%D7%B8%B6%BF%E4%C4%A5%B8%AE.jpg,https://m.place.naver.com/place/1536092704/menu/list
1809979146,318,테이블스푼컵스프,테이블스푼컵스프,샌드위치,"13494) 경기도 성남시 분당구 판교역로 231 1층 116호(삼평동, 에이치스퀘어에스동)",경기 성남시 분당구 판교역로 231 에이치스퀘어 에스동1층 116호,https://ldb-phinf.pstatic.net/20240927_73/1727427828757HR9R5_JPEG/KakaoTalk_20240927_175725003.jpg,https://m.place.naver.com/place/1809979146/menu/list
1265025465,387,늘푸른 생선구이,늘푸른 생선구이,생선구이,"13530) 경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지) 1층",경기 성남시 분당구 판교역로 145 알파리움타워 2동 라스트리트 1층,https://ldb-phinf.pstatic.net/20250302_113/1740866110978E5smu_JPEG/GJF04328.jpg,https://m.place.naver.com/place/1265025465/menu/list
2064842836,400,제철생선,낚시꾼김춘복의도시어부 판교점,생선회,"13494) 경기도 성남시 분당구 대왕판교로 660 비동 4층 401호(삼평동, 유스페이스1)",경기 성남시 분당구 대왕판교로 660,https://ldb-phinf.pstatic.net/20260512_103/1778597643828U6j9q_JPEG/55062.jpg,https://m.place.naver.com/place/2064842836/menu/list
1289746436,16,대진도원참치,대진도원참치,생선회,"13524) 경기도 성남시 분당구 판교역로192번길 14-2 (삼평동) 2층 삼평동, 골드타워",경기 성남시 분당구 성남대로331번길 13 백궁프라자1 210호,https://ldb-phinf.pstatic.net/20251223_133/1766479275427ABHrb_PNG/%B4%EB%C1%F8%B5%B5%BF%F8%C2%FC%C4%A1_%2825%29.png,https://m.place.naver.com/place/1289746436/menu/list
1881618371,86,마케집,마케집 판교점,생선회,"13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) ,지하1층 B110~111호(삼평동, 유스페이스)",경기 성남시 분당구 대왕판교로 660 지하1층 B110~B111호,https://ldb-phinf.pstatic.net/20251030_195/1761815240801zQqrw_JPEG/KakaoTalk_20251030_180422985.jpg,https://m.place.naver.com/place/1881618371/menu/list
1740068270,252,이든활어,이든활어,생선회,"13494) 경기 성남시 분당구 대왕판교로 670 삼평동, 유스페이스2 220호",경기 성남시 분당구 대왕판교로 670 2층 220호,https://ldb-phinf.pstatic.net/20221227_289/1672113697771oklnb_JPEG/SNOW_20211210_170843_368.jpg,https://m.place.naver.com/place/1740068270/menu/list
1187143647,126,자연횟집(판교점),자연횟집,생선회,"13494) 경기도 성남시 분당구 판교역로 235, 1층 삼평동, 에이치스퀘어 엔동",경기 성남시 분당구 판교역로 235 H스퀘어 N동 123호,https://ldb-phinf.pstatic.net/20240529_289/1716915142710BsVX5_JPEG/Snapseed_18.jpg,https://m.place.naver.com/place/1187143647/menu/list
1596023803,152,샤브촌by계백집(판교점),샤브촌by계백집 판교점,샤브샤브,"13530) 경기도 성남시 분당구 대왕판교로606번길 10 (백현동, 알파리움1단지) 217~218호(백현동, 알파리움 제타워1동)",경기 성남시 분당구 대왕판교로606번길 10 알파리움 라스트리트 1단지 2층,https://ldb-phinf.pstatic.net/20230404_155/16805658237512MYlz_JPEG/%B2%C9%BB%EF%C7%D5.JPG,https://m.place.naver.com/place/1596023803/menu/list
1609949246,83,옥소반(판교역점),옥소반 판교역점,샤브샤브,"13525) 경기도 성남시 분당구 대왕판교로606번길 58 1층 1-80, 1-81호","경기 성남시 분당구 대왕판교로606번길 58 1층 1-80, 1-81호",https://ldb-phinf.pstatic.net/20250507_258/1746592389412Yd3rN_JPEG/%BB%FE%BA%EA%BB%FE%BA%EA1.jpg,https://m.place.naver.com/place/1609949246/menu/list
35887181,362,채선당플러스(판교역점),채선당 플러스 판교역점,샤브샤브,"13524) 경기도 성남시 분당구 대왕판교로606번길 47 (삼평동) 301호(삼평동,SG타워 3층)",경기 성남시 분당구 대왕판교로606번길 47 SG리슈빌 3층,https://ldb-phinf.pstatic.net/20180115_41/1516004352512f7ye1_PNG/TPGjbn-ww4A3fLchHNjicV-1.png,https://m.place.naver.com/place/35887181/menu/list
1611851503,349,우몽(판교점),우몽 판교본점,소고기구이,"13524) 경기도 성남시 분당구 판교역로192번길 12, 2층 204호",경기 성남시 분당구 판교역로192번길 12 판교미래에셋센터 2층 204호,https://ldb-phinf.pstatic.net/20260510_270/1778406742860jBPsm_JPEG/1778406443326.jpg,https://m.place.naver.com/place/1611851503/menu/list
1718614596,133,차고145,차고145,소고기구이,"13530) 경기 성남시 분당구 판교역로 145 백현동, 알파리움2단지 1층 108호",경기 성남시 분당구 판교역로 145 라스트리트 알파리움 2동 108호,https://ldb-phinf.pstatic.net/20250310_105/1741606045189i0iVg_JPEG/25.0310_%C2%F7%B0%ED145-13.jpg,https://m.place.naver.com/place/1718614596/menu/list
1345379282,238,고향옥얼큰순대국(삼평점),고향옥얼큰순대국 삼평점,"순대,순댓국","13494) 경기도 성남시 분당구 판교역로 235 1층 112호(삼평동, H스퀘어 N동)","경기 성남시 분당구 판교역로 235 1층 112호, 112-1호",https://ldb-phinf.pstatic.net/20230717_44/16895785174781Rfe5_JPEG/%BE%F3%C5%AB%BC%F8%B4%EB%B1%B9.jpg,https://m.place.naver.com/place/1345379282/menu/list
37889563,311,미쁜선순대,미쁜 선순대,"순대,순댓국","13493) 경기도 성남시 분당구 판교역로 240 삼평동, 삼환하이펙스A동",경기 성남시 분당구 판교역로 240 삼환하이펙스A동 1층 125호,https://ldb-phinf.pstatic.net/20241213_243/1734071894702HSdaw_JPEG/%BC%F8%B4%EB%B1%B9.jpeg,https://m.place.naver.com/place/37889563/menu/list
